pop,chromosome,window_pos_1,window_pos_2,avg_pi,no_sites,count_diffs,count_comparisons,count_missing
Salish,Scaffold_1__1_contigs__length_31190920,1320001,1335000,NA,0,NA,NA,NA
E_NCCA,Scaffold_1__1_contigs__length_31190920,1320001,1335000,NA,0,NA,NA,NA
B_SPWA,Scaffold_1__1_contigs__length_31190920,1320001,1335000,NA,0,NA,NA,NA
B_SPWA,Scaffold_1__1_contigs__length_31190920,1335001,1350000,NA,0,NA,NA,NA
E_NCCA,Scaffold_1__1_contigs__length_31190920,1335001,1350000,NA,0,NA,NA,NA
Salish,Scaffold_1__1_contigs__length_31190920,1335001,1350000,NA,0,NA,NA,NA
E_NCCA,Scaffold_1__1_contigs__length_31190920,1350001,1365000,0.1135132045569686,2198,436918,3849050,716
B_SPWA,Scaffold_1__1_contigs__length_31190920,1350001,1365000,0.1248597476789429,2198,32828,262919,58
Salish,Scaffold_1__1_contigs__length_31190920,1350001,1365000,0.1245209920543266,2198,73860,593153,614
B_SPWA,Scaffold_1__1_contigs__length_31190920,1365001,1380000,0.1407099434001816,2389,40274,286220,32
E_NCCA,Scaffold_1__1_contigs__length_31190920,1365001,1380000,0.1333224976568446,2389,558603,4189863,670
Salish,Scaffold_1__1_contigs__length_31190920,1365001,1380000,0.1256707131735821,2389,81037,644836,672
E_NCCA,Scaffold_1__1_contigs__length_31190920,1380001,1395000,0.1186885654053854,2096,436669,3679116,536
B_SPWA,Scaffold_1__1_contigs__length_31190920,1380001,1395000,0.1189543420444954,2096,29878,251172,24
Salish,Scaffold_1__1_contigs__length_31190920,1380001,1395000,0.1248712187977111,2096,70420,563941,654
E_NCCA,Scaffold_1__1_contigs__length_31190920,1395001,1410000,0.1199565963695229,2115,448169,3736093,130
B_SPWA,Scaffold_1__1_contigs__length_31190920,1395001,1410000,0.1223135847651639,2115,30881,252474,92
Salish,Scaffold_1__1_contigs__length_31190920,1395001,1410000,0.1094813066604104,2115,62532,571166,564
B_SPWA,Scaffold_1__1_contigs__length_31190920,1410001,1425000,0.1324766426607484,2467,38979,294233,134
E_NCCA,Scaffold_1__1_contigs__length_31190920,1410001,1425000,0.1297543132786284,2467,556083,4285661,1426
Salish,Scaffold_1__1_contigs__length_31190920,1410001,1425000,0.132762157267908,2467,87830,661559,866
E_NCCA,Scaffold_1__1_contigs__length_31190920,1425001,1440000,0.123875484815208,1575,341011,2752853,602
B_SPWA,Scaffold_1__1_contigs__length_31190920,1425001,1440000,0.1218044790819166,1575,22756,186824,152
Salish,Scaffold_1__1_contigs__length_31190920,1425001,1440000,0.1215447076896653,1575,50953,419212,696
E_NCCA,Scaffold_1__1_contigs__length_31190920,1440001,1455000,0.0892636709233227,959,150770,1689041,146
B_SPWA,Scaffold_1__1_contigs__length_31190920,1440001,1455000,0.0911713590545707,959,10492,115080,0
Salish,Scaffold_1__1_contigs__length_31190920,1440001,1455000,0.090338316649611,959,23482,259934,212
B_SPWA,Scaffold_1__1_contigs__length_31190920,1455001,1470000,0.0949359048388959,1447,16441,173180,32
Salish,Scaffold_1__1_contigs__length_31190920,1455001,1470000,0.0895128177825794,1447,34467,385051,650
E_NCCA,Scaffold_1__1_contigs__length_31190920,1455001,1470000,0.1004245689816941,1447,254202,2531273,530
E_NCCA,Scaffold_1__1_contigs__length_31190920,1470001,1485000,0.0859520102123839,1615,245087,2851440,124
Salish,Scaffold_1__1_contigs__length_31190920,1470001,1485000,0.0879387387884896,1615,38218,434598,508
B_SPWA,Scaffold_1__1_contigs__length_31190920,1470001,1485000,0.0906995016851725,1615,17546,193452,24
Salish,Scaffold_1__1_contigs__length_31190920,1485001,1500000,0.1299058005800867,2582,90383,695758,764
E_NCCA,Scaffold_1__1_contigs__length_31190920,1485001,1500000,0.1332516296070399,2582,606482,4551404,328
B_SPWA,Scaffold_1__1_contigs__length_31190920,1485001,1500000,0.1397765956069843,2582,43196,309036,56
B_SPWA,Scaffold_1__1_contigs__length_31190920,1500001,1515000,0.1171712807958622,2084,29292,249993,6
Salish,Scaffold_1__1_contigs__length_31190920,1500001,1515000,0.0890470891983277,2084,49458,555414,900
E_NCCA,Scaffold_1__1_contigs__length_31190920,1500001,1515000,0.1099831794626137,2084,404087,3674080,256
Salish,Scaffold_1__1_contigs__length_31190920,1515001,1530000,0.1143698131579714,2139,66715,583327,314
B_SPWA,Scaffold_1__1_contigs__length_31190920,1515001,1530000,0.1159252140758797,2139,29675,255984,48
E_NCCA,Scaffold_1__1_contigs__length_31190920,1515001,1530000,0.1188856792844663,2139,448644,3773743,214
Salish,Scaffold_1__1_contigs__length_31190920,1530001,1545000,0.1085037373671976,1785,51953,478813,622
E_NCCA,Scaffold_1__1_contigs__length_31190920,1530001,1545000,0.1117334643074362,1785,351248,3143624,276
B_SPWA,Scaffold_1__1_contigs__length_31190920,1530001,1545000,0.1124888162301678,1785,24014,213479,50
E_NCCA,Scaffold_1__1_contigs__length_31190920,1545001,1560000,0.1331663394713517,1711,401906,3018075,182
B_SPWA,Scaffold_1__1_contigs__length_31190920,1545001,1560000,0.113385987906664,1711,23271,205237,6
Salish,Scaffold_1__1_contigs__length_31190920,1545001,1560000,0.1505083112297549,1711,70589,469004,144
E_NCCA,Scaffold_1__1_contigs__length_31190920,1560001,1575000,0.1159127655418071,2043,418317,3608895,126
B_SPWA,Scaffold_1__1_contigs__length_31190920,1560001,1575000,0.1171069567882316,2043,28659,244725,30
Salish,Scaffold_1__1_contigs__length_31190920,1560001,1575000,0.1285281027072937,2043,70519,548666,684
Salish,Scaffold_1__1_contigs__length_31190920,1575001,1590000,0.1112642429919712,1803,53687,482518,692
B_SPWA,Scaffold_1__1_contigs__length_31190920,1575001,1590000,0.1164715409857552,1803,24881,213623,202
E_NCCA,Scaffold_1__1_contigs__length_31190920,1575001,1590000,0.1089075125530302,1803,345969,3176723,254
E_NCCA,Scaffold_1__1_contigs__length_31190920,1590001,1605000,0.0746053740087346,1489,196417,2632746,48
B_SPWA,Scaffold_1__1_contigs__length_31190920,1590001,1605000,0.0729351556857058,1489,13026,178597,6
Salish,Scaffold_1__1_contigs__length_31190920,1590001,1605000,0.0729598011964843,1489,29477,404017,310
Salish,Scaffold_1__1_contigs__length_31190920,1605001,1620000,0.0490586217816576,1231,16421,334722,228
E_NCCA,Scaffold_1__1_contigs__length_31190920,1605001,1620000,0.0463025170695123,1231,100759,2176102,48
B_SPWA,Scaffold_1__1_contigs__length_31190920,1605001,1620000,0.0703899268887083,1231,10398,147720,0
B_SPWA,Scaffold_1__1_contigs__length_31190920,1620001,1635000,0.134740447889972,1955,31389,232959,114
Salish,Scaffold_1__1_contigs__length_31190920,1620001,1635000,0.101121647495138,1955,53660,530648,400
E_NCCA,Scaffold_1__1_contigs__length_31190920,1620001,1635000,0.124715041519624,1955,430439,3451380,156
Salish,Scaffold_1__1_contigs__length_31190920,1635001,1650000,0.0964449827603639,1793,46741,484639,458
B_SPWA,Scaffold_1__1_contigs__length_31190920,1635001,1650000,0.1145162714810975,1793,24636,215131,2
E_NCCA,Scaffold_1__1_contigs__length_31190920,1635001,1650000,0.1021781569159703,1793,323569,3166714,120
E_NCCA,Scaffold_1__1_contigs__length_31190920,1650001,1665000,0.0881248888909148,1494,231993,2632548,208
B_SPWA,Scaffold_1__1_contigs__length_31190920,1650001,1665000,0.0893648160251146,1494,15998,179019,18
Salish,Scaffold_1__1_contigs__length_31190920,1650001,1665000,0.0866503135437674,1494,35360,408077,190
E_NCCA,Scaffold_1__1_contigs__length_31190920,1665001,1680000,0.0785203607134553,1371,189121,2408560,316
Salish,Scaffold_1__1_contigs__length_31190920,1665001,1680000,0.0898555719501556,1371,33372,371396,312
B_SPWA,Scaffold_1__1_contigs__length_31190920,1665001,1680000,0.0884771660056932,1371,14546,164404,8
E_NCCA,Scaffold_1__1_contigs__length_31190920,1680001,1695000,0,4,0,5942,20
B_SPWA,Scaffold_1__1_contigs__length_31190920,1680001,1695000,0,4,0,480,0
Salish,Scaffold_1__1_contigs__length_31190920,1680001,1695000,0,4,0,924,8
B_SPWA,Scaffold_1__1_contigs__length_31190920,1695001,1710000,0.1327014218009478,2,28,211,2
Salish,Scaffold_1__1_contigs__length_31190920,1695001,1710000,0,2,0,552,0
E_NCCA,Scaffold_1__1_contigs__length_31190920,1695001,1710000,0.0350453172205438,2,116,3310,4
Salish,Scaffold_1__1_contigs__length_31190920,1710001,1725000,0.0652442535965692,671,11669,178851,282
B_SPWA,Scaffold_1__1_contigs__length_31190920,1710001,1725000,0.0897168405365126,671,7224,80520,0
E_NCCA,Scaffold_1__1_contigs__length_31190920,1710001,1725000,0.092741792339122,671,109723,1183102,80
B_SPWA,Scaffold_1__1_contigs__length_31190920,1725001,1740000,0.0772442244224422,1515,14043,181800,0
Salish,Scaffold_1__1_contigs__length_31190920,1725001,1740000,0.062503975457361,1515,25549,408758,420
E_NCCA,Scaffold_1__1_contigs__length_31190920,1725001,1740000,0.0796354039052998,1515,213537,2681433,2
Salish,Scaffold_1__1_contigs__length_31190920,1740001,1755000,0.0647772412062454,1209,21167,326766,308
B_SPWA,Scaffold_1__1_contigs__length_31190920,1740001,1755000,0.0631513647642679,1209,9162,145080,0
E_NCCA,Scaffold_1__1_contigs__length_31190920,1740001,1755000,0.0645644879875615,1209,137990,2137243,46
Salish,Scaffold_1__1_contigs__length_31190920,1755001,1770000,0.0574049199150607,830,12949,225573,158
B_SPWA,Scaffold_1__1_contigs__length_31190920,1755001,1770000,0.0608008355846581,830,6054,99571,2
E_NCCA,Scaffold_1__1_contigs__length_31190920,1755001,1770000,0.0587126122516322,830,84694,1442518,476
B_SPWA,Scaffold_1__1_contigs__length_31190920,1770001,1785000,0.1037673443046143,1033,12863,123960,0
Salish,Scaffold_1__1_contigs__length_31190920,1770001,1785000,0.0730590245051837,1033,19844,271616,624
E_NCCA,Scaffold_1__1_contigs__length_31190920,1770001,1785000,0.0815777823428023,1033,148521,1820606,136
Salish,Scaffold_1__1_contigs__length_31190920,1785001,1800000,0.0727882829647138,205,3449,47384,416
B_SPWA,Scaffold_1__1_contigs__length_31190920,1785001,1800000,0.0790650406504065,205,1945,24600,0
E_NCCA,Scaffold_1__1_contigs__length_31190920,1785001,1800000,0.0762941180104653,205,24699,323734,688
Salish,Scaffold_1__1_contigs__length_31190920,1800001,1815000,0.1717091295116772,546,23939,139416,520
B_SPWA,Scaffold_1__1_contigs__length_31190920,1800001,1815000,0.1514652014652014,546,9924,65520,0
E_NCCA,Scaffold_1__1_contigs__length_31190920,1800001,1815000,0.1640791134501422,546,153391,934860,552
E_NCCA,Scaffold_1__1_contigs__length_31190920,1815001,1830000,0.1591946772361588,2187,607449,3815762,960
B_SPWA,Scaffold_1__1_contigs__length_31190920,1815001,1830000,0.1520936758863139,2187,39889,262266,12
Salish,Scaffold_1__1_contigs__length_31190920,1815001,1830000,0.174373033254417,2187,100242,574871,1290
Salish,Scaffold_1__1_contigs__length_31190920,1830001,1845000,0.1010099140045728,517,10912,108029,1646
B_SPWA,Scaffold_1__1_contigs__length_31190920,1830001,1845000,0.0720560687294102,517,4462,61924,8
E_NCCA,Scaffold_1__1_contigs__length_31190920,1830001,1845000,0.1008796509727853,517,81183,804751,1934
Salish,Scaffold_1__1_contigs__length_31190920,1845001,1860000,0.1389068355084636,466,13975,100607,1338
B_SPWA,Scaffold_1__1_contigs__length_31190920,1845001,1860000,0.1058667764040722,466,5917,55891,2
E_NCCA,Scaffold_1__1_contigs__length_31190920,1845001,1860000,0.124233544993312,466,91114,733409,1622
E_NCCA,Scaffold_1__1_contigs__length_31190920,1860001,1875000,0.1466890177698472,348,81468,555379,1066
B_SPWA,Scaffold_1__1_contigs__length_31190920,1860001,1875000,0.1412402282864131,348,5890,41702,4
Salish,Scaffold_1__1_contigs__length_31190920,1860001,1875000,0.1578684100321064,348,13571,85964,464
Salish,Scaffold_1__1_contigs__length_31190920,1875001,1890000,0.1238197095324356,2142,66917,540439,2370
B_SPWA,Scaffold_1__1_contigs__length_31190920,1875001,1890000,0.1205646669992516,2142,30934,256576,32
E_NCCA,Scaffold_1__1_contigs__length_31190920,1875001,1890000,0.1173157687339738,2142,434961,3707609,1470
E_NCCA,Scaffold_1__1_contigs__length_31190920,1890001,1905000,0.1081749178504954,1610,307507,2842683,122
B_SPWA,Scaffold_1__1_contigs__length_31190920,1890001,1905000,0.109747869502486,1610,21146,192678,36
Salish,Scaffold_1__1_contigs__length_31190920,1890001,1905000,0.1100012540042636,1610,48246,438595,258
Salish,Scaffold_1__1_contigs__length_31190920,1905001,1920000,0.1138485501809305,1557,47948,421156,384
B_SPWA,Scaffold_1__1_contigs__length_31190920,1905001,1920000,0.1149611104271161,1557,21476,186811,2
E_NCCA,Scaffold_1__1_contigs__length_31190920,1905001,1920000,0.1146901115677017,1557,314934,2745956,172
E_NCCA,Scaffold_1__1_contigs__length_31190920,1920001,1935000,0.0779840498005456,1477,202844,2601096,228
B_SPWA,Scaffold_1__1_contigs__length_31190920,1920001,1935000,0.0825376210508484,1477,14617,177095,10
Salish,Scaffold_1__1_contigs__length_31190920,1920001,1935000,0.0760819806230347,1477,30414,399753,358
Salish,Scaffold_1__1_contigs__length_31190920,1935001,1950000,0.0816585756294479,1484,32851,402297,326
B_SPWA,Scaffold_1__1_contigs__length_31190920,1935001,1950000,0.0813755609347883,1484,14489,178051,2
E_NCCA,Scaffold_1__1_contigs__length_31190920,1935001,1950000,0.0867799644468775,1484,227634,2623117,62
Salish,Scaffold_1__1_contigs__length_31190920,1950001,1965000,0.1045347432145452,1826,52079,498198,260
B_SPWA,Scaffold_1__1_contigs__length_31190920,1950001,1965000,0.1156218469363064,1826,25325,219033,6
E_NCCA,Scaffold_1__1_contigs__length_31190920,1950001,1965000,0.1063986976899026,1826,342617,3220124,208
B_SPWA,Scaffold_1__1_contigs__length_31190920,1965001,1980000,0.0973969579764136,1759,20523,210715,26
E_NCCA,Scaffold_1__1_contigs__length_31190920,1965001,1980000,0.0946661960337301,1759,292333,3088040,444
Salish,Scaffold_1__1_contigs__length_31190920,1965001,1980000,0.0942179900552439,1759,45059,478242,324
Salish,Scaffold_1__1_contigs__length_31190920,1980001,1995000,0.0946321016146092,1676,43301,457572,224
B_SPWA,Scaffold_1__1_contigs__length_31190920,1980001,1995000,0.1063228417893781,1676,21329,200606,36
E_NCCA,Scaffold_1__1_contigs__length_31190920,1980001,1995000,0.1011000788043404,1676,298665,2954152,216
Salish,Scaffold_1__1_contigs__length_31190920,1995001,2010000,0.0714476234087803,1584,30269,423653,606
B_SPWA,Scaffold_1__1_contigs__length_31190920,1995001,2010000,0.0673283120120849,1584,12747,189326,52
E_NCCA,Scaffold_1__1_contigs__length_31190920,1995001,2010000,0.0777077030028897,1584,217411,2797805,102
B_SPWA,Scaffold_1__1_contigs__length_31190920,2010001,2025000,0.1007189431484254,1620,19571,194313,6
E_NCCA,Scaffold_1__1_contigs__length_31190920,2010001,2025000,0.0867755390242234,1620,248740,2866476,16
Salish,Scaffold_1__1_contigs__length_31190920,2010001,2025000,0.0936677624090549,1620,41146,439276,352
Salish,Scaffold_1__1_contigs__length_31190920,2025001,2040000,0.1078806344654538,1027,30096,278975,202
B_SPWA,Scaffold_1__1_contigs__length_31190920,2025001,2040000,0.1171006448453187,1027,14346,122510,52
E_NCCA,Scaffold_1__1_contigs__length_31190920,2025001,2040000,0.110726668457171,1027,200365,1809546,144
E_NCCA,Scaffold_1__1_contigs__length_31190920,2040001,2055000,0.1207838053124642,1262,266265,2204476,512
B_SPWA,Scaffold_1__1_contigs__length_31190920,2040001,2055000,0.1326527874657938,1262,19778,149096,168
Salish,Scaffold_1__1_contigs__length_31190920,2040001,2055000,0.1198850703164977,1262,40765,340034,372
B_SPWA,Scaffold_1__1_contigs__length_31190920,2055001,2070000,0.1044363776542773,1578,19506,186774,188
Salish,Scaffold_1__1_contigs__length_31190920,2055001,2070000,0.0884233809778783,1578,37817,427681,358
E_NCCA,Scaffold_1__1_contigs__length_31190920,2055001,2070000,0.1099766031970542,1578,302618,2751658,740
E_NCCA,Scaffold_1__1_contigs__length_31190920,2070001,2085000,0.1435059019501968,1747,440916,3072459,342
B_SPWA,Scaffold_1__1_contigs__length_31190920,2070001,2085000,0.1406980084258904,1747,29389,208880,56
Salish,Scaffold_1__1_contigs__length_31190920,2070001,2085000,0.137223617684156,1747,63645,463805,862
Salish,Scaffold_1__1_contigs__length_31190920,2085001,2100000,0.1259006227974511,2072,69844,554755,786
B_SPWA,Scaffold_1__1_contigs__length_31190920,2085001,2100000,0.1168219023426474,2072,28973,248010,44
E_NCCA,Scaffold_1__1_contigs__length_31190920,2085001,2100000,0.1200569570426151,2072,438433,3651875,274
Salish,Scaffold_1__1_contigs__length_31190920,2100001,2115000,0.1252813341696491,2228,74701,596266,836
B_SPWA,Scaffold_1__1_contigs__length_31190920,2100001,2115000,0.1320307231172723,2228,35239,266900,32
E_NCCA,Scaffold_1__1_contigs__length_31190920,2100001,2115000,0.131879378452514,2228,517369,3923047,362
Salish,Scaffold_1__1_contigs__length_31190920,2115001,2130000,0.1095144048681975,1678,49185,449119,634
B_SPWA,Scaffold_1__1_contigs__length_31190920,2115001,2130000,0.1104956122856003,1678,22161,200560,56
E_NCCA,Scaffold_1__1_contigs__length_31190920,2115001,2130000,0.0955755459616895,1678,283390,2965089,86
E_NCCA,Scaffold_1__1_contigs__length_31190920,2130001,2145000,0.0733292822457379,1273,164841,2247956,92
Salish,Scaffold_1__1_contigs__length_31190920,2130001,2145000,0.0915883234650571,1273,31896,348254,140
B_SPWA,Scaffold_1__1_contigs__length_31190920,2130001,2145000,0.0513916095867899,1273,7818,152126,44
B_SPWA,Scaffold_1__1_contigs__length_31190920,2145001,2160000,0.0981625502093838,1955,22972,234020,40
E_NCCA,Scaffold_1__1_contigs__length_31190920,2145001,2160000,0.1014660822012933,1955,350682,3456150,72
Salish,Scaffold_1__1_contigs__length_31190920,2145001,2160000,0.1177126297958966,1955,61987,526596,584
Salish,Scaffold_1__1_contigs__length_31190920,2160001,2175000,0.1215665290730265,1729,57252,470952,280
B_SPWA,Scaffold_1__1_contigs__length_31190920,2160001,2175000,0.1356678203375699,1729,27988,206298,84
E_NCCA,Scaffold_1__1_contigs__length_31190920,2160001,2175000,0.1317604973181919,1729,400444,3039181,370
Salish,Scaffold_1__1_contigs__length_31190920,2175001,2190000,0.084013756955923,1629,37155,442249,334
B_SPWA,Scaffold_1__1_contigs__length_31190920,2175001,2190000,0.0936347619437843,1629,18282,195248,16
E_NCCA,Scaffold_1__1_contigs__length_31190920,2175001,2190000,0.0909701106604256,1629,261573,2875373,138
B_SPWA,Scaffold_1__1_contigs__length_31190920,2190001,2205000,0.0881456611570248,1936,20478,232320,0
Salish,Scaffold_1__1_contigs__length_31190920,2190001,2205000,0.1041415653954677,1936,54108,519562,668
E_NCCA,Scaffold_1__1_contigs__length_31190920,2190001,2205000,0.1001918058877347,1936,340579,3399270,476
E_NCCA,Scaffold_1__1_contigs__length_31190920,2205001,2220000,0.1230074237769792,2002,434499,3532299,194
B_SPWA,Scaffold_1__1_contigs__length_31190920,2205001,2220000,0.127386835136882,2002,30548,239805,30
Salish,Scaffold_1__1_contigs__length_31190920,2205001,2220000,0.1302997554390504,2002,69689,534836,800
Salish,Scaffold_1__1_contigs__length_31190920,2220001,2235000,0.0831111033645326,1934,42915,516357,782
B_SPWA,Scaffold_1__1_contigs__length_31190920,2220001,2235000,0.0841261633919338,1934,19524,232080,0
